Subject,Year,Race,B,H,HW
7087,1985,Black,1,0,3.036744582
7087,1986,Black,1,0,3.403143275
7087,1987,Black,1,0,2.904796495
7238,1980,Hispanic,0,1,3.829135611
7238,1981,Hispanic,0,1,4.014336961
7238,1982,Hispanic,0,1,4.394102202
7238,1983,Hispanic,0,1,3.935880867
7238,1984,Hispanic,0,1,3.060396793
7238,1985,Hispanic,0,1,4.057175112
7238,1986,Hispanic,0,1,3.038566391
7238,1987,Hispanic,0,1,6.736893895
7279,1980,Black,1,0,3.774076197
7279,1981,Black,1,0,3.846153947
7279,1982,Black,1,0,3.976286899
7279,1983,Black,1,0,3.860190717
7279,1984,Black,1,0,4.202528424
7279,1985,Black,1,0,4.872661114
7279,1986,Black,1,0,3.502292417
7279,1987,Black,1,0,4.899558914
7342,1980,Other,0,0,3.959255315
7342,1981,Other,0,0,4.015747963
7342,1982,Other,0,0,4.217861782
7342,1983,Other,0,0,4.976775068
7342,1984,Other,0,0,4.437870001
7342,1985,Other,0,0,4.222972906
7342,1986,Other,0,0,3.396162498
7342,1987,Other,0,0,3.655741629
7343,1980,Other,0,0,3.863137854
7343,1981,Other,0,0,4.125483235
7343,1982,Other,0,0,4.950648299
7343,1983,Other,0,0,5.386430667
7343,1984,Other,0,0,5.375101606
7343,1985,Other,0,0,5.36637703
7343,1986,Other,0,0,7.151745433
7343,1987,Other,0,0,6.920503554
7411,1980,Black,1,0,3.160556167
7411,1981,Black,1,0,4.230508231
7411,1982,Black,1,0,2.436963634
7411,1983,Black,1,0,3.159040041
7411,1984,Black,1,0,3.389467556
7411,1985,Black,1,0,2.429143802
7411,1986,Black,1,0,4.09519558
7411,1987,Black,1,0,4.899558914
7424,1980,Hispanic,0,1,3.630587562
7424,1981,Hispanic,0,1,4.089466343
7424,1982,Hispanic,0,1,5.294927247
7424,1983,Hispanic,0,1,8.784058858
7424,1984,Hispanic,0,1,6.633152543
7424,1985,Hispanic,0,1,11.71473414
7424,1986,Hispanic,0,1,11.03752847
7424,1987,Hispanic,0,1,11.07143536
7429,1980,Other,0,0,6.9532238
7429,1981,Other,0,0,3.696628131
7429,1982,Other,0,0,4.138787558
7429,1983,Other,0,0,1.743852892
7429,1984,Other,0,0,4.072232985
7429,1985,Other,0,0,5.717255644
7429,1986,Other,0,0,4.385772499
7429,1987,Other,0,0,4.316925108
7454,1980,Black,1,0,3.979989695
7454,1981,Black,1,0,5.260771058
7454,1982,Black,1,0,6.223612612
7454,1983,Black,1,0,7.243550449
7454,1984,Black,1,0,8.618979285
7454,1985,Black,1,0,8.092806033
7454,1986,Black,1,0,8.376305788
7454,1987,Black,1,0,8.757961054
7472,1980,Hispanic,0,1,3.726842699
7472,1981,Hispanic,0,1,3.945371879
7472,1982,Hispanic,0,1,4.402899087
7472,1983,Hispanic,0,1,4.912970028
7472,1984,Hispanic,0,1,5.37923611
7472,1985,Hispanic,0,1,4.113702886
7472,1986,Hispanic,0,1,6.944752746
7472,1987,Hispanic,0,1,7.655561206
7474,1980,Black,1,0,3.816793918
7474,1981,Black,1,0,6.923077171
7474,1982,Black,1,0,3.35660561
7474,1983,Black,1,0,2.546953855
7474,1984,Black,1,0,5.211254496
7474,1985,Black,1,0,6.046314827
7474,1986,Black,1,0,6.686194766
7474,1987,Black,1,0,7.043116
7509,1980,Black,1,0,4.084411145
7509,1981,Black,1,0,5.00000015
7509,1982,Black,1,0,5.129048885
7509,1983,Black,1,0,5.614823218
7509,1984,Black,1,0,6.555944312
7509,1985,Black,1,0,6.930223786
7509,1986,Black,1,0,8.596535899
7509,1987,Black,1,0,6.736893895
7539,1980,Hispanic,0,1,3.248963506
7539,1981,Hispanic,0,1,3.100775113
7539,1982,Hispanic,0,1,3.229226906
7539,1983,Hispanic,0,1,3.439079138
7539,1984,Hispanic,0,1,4.224092151
7539,1985,Hispanic,0,1,4.136114784
7539,1986,Hispanic,0,1,5.468132649
7539,1987,Hispanic,0,1,3.249707607
7769,1980,Other,0,0,5.802988376
7769,1981,Other,0,0,5.669291471
7769,1982,Other,0,0,6.217466679
7769,1983,Other,0,0,6.176305734
7769,1984,Other,0,0,7.551843431
7769,1985,Other,0,0,7.218757034
7769,1986,Other,0,0,7.075337953
7769,1987,Other,0,0,7.893734666
7783,1980,Other,0,0,4.122464713
7783,1981,Other,0,0,3.418803392
7783,1982,Other,0,0,4.224043307
7783,1983,Other,0,0,11.08533913
7783,1984,Other,0,0,7.601093961
7783,1985,Other,0,0,3.047015431
7783,1986,Other,0,0,4.460207942
7783,1987,Other,0,0,4.549590273
7784,1980,Other,0,0,6.014295785
7784,1981,Other,0,0,18.86792298
7784,1982,Other,0,0,32.22384785
7784,1983,Other,0,0,19.50186778
7784,1984,Other,0,0,43.70629082
7784,1985,Other,0,0,57.50430736
7784,1986,Other,0,0,26.92106715
7784,1987,Other,0,0,22.11606303
7801,1980,Black,1,0,2.469644006
7801,1981,Black,1,0,3.2786885
7801,1982,Black,1,0,2.348336615
7801,1983,Black,1,0,5.447216358
7801,1984,Black,1,0,3.127862503
7801,1985,Black,1,0,2.81531522
7801,1986,Black,1,0,4.457463098
7801,1987,Black,1,0,4.190412178
7824,1980,Hispanic,0,1,5.731142023
7824,1981,Hispanic,0,1,4.525252411
7824,1982,Hispanic,0,1,4.819741468
7824,1983,Hispanic,0,1,3.42153305
7824,1984,Hispanic,0,1,6.953348963
7824,1985,Hispanic,0,1,7.404665265
7824,1986,Hispanic,0,1,7.641364984
7824,1987,Hispanic,0,1,8.200978944
7874,1980,Other,0,0,9.078920219
7874,1981,Other,0,0,7.982646763
7874,1982,Other,0,0,10.41335734
7874,1983,Other,0,0,9.650477065
7874,1984,Other,0,0,10.33821906
7874,1985,Other,0,0,10.59005903
7874,1986,Other,0,0,12.73560844
7874,1987,Other,0,0,9.720605247
7887,1980,Other,0,0,4.375770259
7887,1981,Other,0,0,9.03225741
7887,1982,Other,0,0,2.607072469
7887,1983,Other,0,0,7.139006839
7887,1984,Other,0,0,5.139478859
7887,1985,Other,0,0,5.206505494
7887,1986,Other,0,0,6.981832742
7887,1987,Other,0,0,7.516368943
7923,1980,Black,1,0,9.227443523
7923,1981,Black,1,0,9.433961474
7923,1982,Black,1,0,8.675534725
7923,1983,Black,1,0,9.124088004
7923,1984,Black,1,0,10.42226922
7923,1985,Black,1,0,11.20712172
7923,1986,Black,1,0,11.14365806
7923,1987,Black,1,0,10.56467419
7926,1980,Hispanic,0,1,6.304424768
7926,1981,Hispanic,0,1,5.769231024
7926,1982,Hispanic,0,1,6.145170915
7926,1983,Hispanic,0,1,6.316676335
7926,1984,Hispanic,0,1,6.05164083
7926,1985,Hispanic,0,1,5.847193288
7926,1986,Hispanic,0,1,6.367804207
7926,1987,Hispanic,0,1,5.661712353
8021,1980,Other,0,0,4.04097518
8021,1981,Other,0,0,4.871194647
8021,1982,Other,0,0,6.795836002
8021,1983,Other,0,0,6.682430531
8021,1984,Other,0,0,8.645899655
8021,1985,Other,0,0,9.095633179
8021,1986,Other,0,0,9.981185358
8021,1987,Other,0,0,14.61835481
8087,1980,Hispanic,0,1,7.658270323
8087,1981,Hispanic,0,1,6.730769026
8087,1982,Hispanic,0,1,9.16926407
8087,1983,Hispanic,0,1,1.469991894
8087,1984,Hispanic,0,1,4.257665188
8087,1985,Hispanic,0,1,5.884916962
8087,1986,Hispanic,0,1,3.913305394
8087,1987,Hispanic,0,1,4.976114793
8089,1980,Other,0,0,4.850237981
8089,1981,Other,0,0,5.076923327
8089,1982,Other,0,0,5.639097582
8089,1983,Other,0,0,5.846502562
8089,1984,Other,0,0,3.636363536
8089,1985,Other,0,0,0.410837981
8089,1986,Other,0,0,6.492663337
8089,1987,Other,0,0,8.084272607
8090,1980,Other,0,0,5.672793363
8090,1981,Other,0,0,4.826255032
8090,1982,Other,0,0,4.227436046
8090,1983,Other,0,0,12.77200613
8090,1984,Other,0,0,19.91499013
8090,1985,Other,0,0,20.31670827
8090,1986,Other,0,0,22.18185551
8090,1987,Other,0,0,22.12396849
8096,1980,Hispanic,0,1,5.44588144
8096,1981,Hispanic,0,1,5.655042589
8096,1982,Hispanic,0,1,4.347481119
8096,1983,Hispanic,0,1,4.912970028
8096,1984,Hispanic,0,1,5.71543824
8096,1985,Hispanic,0,1,4.863609757
8096,1986,Hispanic,0,1,3.065979731
8096,1987,Hispanic,0,1,5.06161511
8106,1980,Hispanic,0,1,4.893764252
8106,1981,Hispanic,0,1,4.7058826
8106,1982,Hispanic,0,1,4.713979521
8106,1983,Hispanic,0,1,4.034772478
8106,1984,Hispanic,0,1,4.370629463
8106,1985,Hispanic,0,1,3.974562824
8106,1986,Hispanic,0,1,4.204772413
8106,1987,Hispanic,0,1,5.248806449
8107,1980,Hispanic,0,1,3.02427554
8107,1981,Hispanic,0,1,3.461538579
8107,1982,Hispanic,0,1,4.135338283
8107,1983,Hispanic,0,1,4.912970028
8107,1984,Hispanic,0,1,4.878841965
8107,1985,Hispanic,0,1,4.547817123
8107,1986,Hispanic,0,1,4.084611266
8107,1987,Hispanic,0,1,5.516826428
8142,1980,Hispanic,0,1,3.451327438
8142,1981,Hispanic,0,1,4.000000015
8142,1982,Hispanic,0,1,4.301619276
8142,1983,Hispanic,0,1,3.860190717
8142,1984,Hispanic,0,1,3.885003835
8142,1985,Hispanic,0,1,4.280040385
8142,1986,Hispanic,0,1,4.08077611
8142,1987,Hispanic,0,1,3.868072732
8168,1980,Hispanic,0,1,6.78363269
8168,1981,Hispanic,0,1,6.315789355
8168,1982,Hispanic,0,1,5.557371932
8168,1983,Hispanic,0,1,4.047119872
8168,1984,Hispanic,0,1,5.37923611
8168,1985,Hispanic,0,1,6.496881381
8168,1986,Hispanic,0,1,7.048354563
8168,1987,Hispanic,0,1,10.70201859
8173,1980,Hispanic,0,1,4.25459509
8173,1981,Hispanic,0,1,3.846153947
8173,1982,Hispanic,0,1,4.901923812
8173,1983,Hispanic,0,1,5.180803526
8173,1984,Hispanic,0,1,4.370629463
8173,1985,Hispanic,0,1,4.443866962
8173,1986,Hispanic,0,1,4.775853231
8173,1987,Hispanic,0,1,4.099136155
8203,1980,Hispanic,0,1,9.377014805
8203,1981,Hispanic,0,1,9.824560329
8203,1982,Hispanic,0,1,7.862794941
8203,1983,Hispanic,0,1,9.669973453
8203,1984,Hispanic,0,1,2.189591267
8203,1985,Hispanic,0,1,25.52552316
8203,1986,Hispanic,0,1,10.99679896
8203,1987,Hispanic,0,1,25.07673484
8211,1980,Hispanic,0,1,1.529081198
8211,1981,Hispanic,0,1,4.230769475
8211,1982,Hispanic,0,1,4.193751407
8211,1983,Hispanic,0,1,4.039584688
8211,1984,Hispanic,0,1,4.142012077
8211,1985,Hispanic,0,1,3.99133289
8211,1986,Hispanic,0,1,3.704904396
8211,1987,Hispanic,0,1,2.642338628
8224,1980,Black,1,0,7.034263737
8224,1981,Black,1,0,6.789743341
8224,1982,Black,1,0,6.951340819
8224,1983,Black,1,0,8.62641104
8224,1984,Black,1,0,3.252561251
8224,1985,Black,1,0,4.043944158
8224,1986,Black,1,0,6.123859648
8224,1987,Black,1,0,7.944758382
8272,1980,Hispanic,0,1,6.201256011
8272,1981,Hispanic,0,1,7.179487513
8272,1982,Hispanic,0,1,10.30946259
8272,1983,Hispanic,0,1,9.475013542
8272,1984,Hispanic,0,1,8.458064728
8272,1985,Hispanic,0,1,10.68375991
8272,1986,Hispanic,0,1,10.47150093
8272,1987,Hispanic,0,1,10.42565912
8300,1980,Hispanic,0,1,4.232776747
8300,1981,Hispanic,0,1,4.140480697
8300,1982,Hispanic,0,1,5.422209335
8300,1983,Hispanic,0,1,5.193711359
8300,1984,Hispanic,0,1,7.060247108
8300,1985,Hispanic,0,1,6.496881381
8300,1986,Hispanic,0,1,7.433437175
8300,1987,Hispanic,0,1,5.332372051
8304,1980,Hispanic,0,1,5.926043076
8304,1981,Hispanic,0,1,5.470085295
8304,1982,Hispanic,0,1,5.141057961
8304,1983,Hispanic,0,1,5.302888296
8304,1984,Hispanic,0,1,5.37923611
8304,1985,Hispanic,0,1,4.93762992
8304,1986,Hispanic,0,1,5.377256921
8304,1987,Hispanic,0,1,6.260547343
8364,1980,Hispanic,0,1,4.117171416
8364,1981,Hispanic,0,1,4.744575419
8364,1982,Hispanic,0,1,7.827261134
8364,1983,Hispanic,0,1,3.864319273
8364,1984,Hispanic,0,1,4.006410023
8364,1985,Hispanic,0,1,4.161694298
8364,1986,Hispanic,0,1,4.575275144
8364,1987,Hispanic,0,1,4.593336676
8370,1980,Other,0,0,7.129975406
8370,1981,Other,0,0,7.615384219
8370,1982,Other,0,0,7.952573814
8370,1983,Other,0,0,7.720381449
8370,1984,Other,0,0,8.06885431
8370,1985,Other,0,0,8.445945828
8370,1986,Other,0,0,8.278146487
8370,1987,Other,0,0,7.043116
8381,1980,Hispanic,0,1,2.79509575
8381,1981,Hispanic,0,1,2.675585331
8381,1982,Hispanic,0,1,4.290797084
8381,1983,Hispanic,0,1,3.795114586
8381,1984,Hispanic,0,1,4.127020383
8381,1985,Hispanic,0,1,4.745548346
8381,1986,Hispanic,0,1,5.171596508
8381,1987,Hispanic,0,1,7.033722893
8388,1980,Hispanic,0,1,4.019858872
8388,1981,Hispanic,0,1,4.456233675
8388,1982,Hispanic,0,1,4.223838873
8388,1983,Hispanic,0,1,4.056225812
8388,1984,Hispanic,0,1,4.369238041
8388,1985,Hispanic,0,1,4.080790217
8388,1986,Hispanic,0,1,4.320000529
8388,1987,Hispanic,0,1,4.796120283
8406,1980,Hispanic,0,1,3.645126641
8406,1981,Hispanic,0,1,5.00000015
8406,1982,Hispanic,0,1,4.337767354
8406,1983,Hispanic,0,1,4.701010725
8406,1984,Hispanic,0,1,5.009413421
8406,1985,Hispanic,0,1,4.840176879
8406,1986,Hispanic,0,1,5.50815087
8406,1987,Hispanic,0,1,5.512003966
8415,1980,Black,1,0,3.229765502
8415,1981,Black,1,0,1.532567045
8415,1982,Black,1,0,4.526798745
8415,1983,Black,1,0,0.932814068
8415,1984,Black,1,0,6.219741775
8415,1985,Black,1,0,6.009615142
8415,1986,Black,1,0,7.322974708
8415,1987,Black,1,0,7.043116
8496,1980,Black,1,0,3.864435823
8496,1981,Black,1,0,3.307692434
8496,1982,Black,1,0,1.898686056
8496,1983,Black,1,0,3.05306016
8496,1984,Black,1,0,2.68961805
8496,1985,Black,1,0,3.118502949
8496,1986,Black,1,0,2.86551191
8496,1987,Black,1,0,3.368446941
8501,1980,Black,1,0,2.618212285
8501,1981,Black,1,0,2.812657088
8501,1982,Black,1,0,2.349624008
8501,1983,Black,1,0,2.979294025
8501,1984,Black,1,0,2.353415796
8501,1985,Black,1,0,2.273908557
8501,1986,Black,1,0,2.547121763
8501,1987,Black,1,0,2.756001978
8518,1980,Other,0,0,6.398910484
8518,1981,Other,0,0,8.851720517
8518,1982,Other,0,0,11.32091562
8518,1983,Other,0,0,10.7273191
8518,1984,Other,0,0,14.93298481
8518,1985,Other,0,0,18.57655002
8518,1986,Other,0,0,8.713837016
8518,1987,Other,0,0,6.598162685
8520,1980,Other,0,0,1.740896595
8520,1981,Other,0,0,3.052502998
8520,1982,Other,0,0,3.726129263
8520,1983,Other,0,0,3.525082318
8520,1984,Other,0,0,3.65647428
8520,1985,Other,0,0,0.315000313
8520,1986,Other,0,0,3.626788703
8520,1987,Other,0,0,3.919647028
8524,1980,Other,0,0,3.31434122
8524,1981,Other,0,0,4.615384698
8524,1982,Other,0,0,4.603345068
8524,1983,Other,0,0,4.468941117
8524,1984,Other,0,0,4.54545454
8524,1985,Other,0,0,5.630630451
8524,1986,Other,0,0,0.496688739
8524,1987,Other,0,0,4.858037136
8548,1980,Other,0,0,3.302705838
8548,1981,Other,0,0,3.265306208
8548,1982,Other,0,0,3.119577877
8548,1983,Other,0,0,3.923708672
8548,1984,Other,0,0,3.835861184
8548,1985,Other,0,0,4.628644192
8548,1986,Other,0,0,3.29627529
8548,1987,Other,0,0,2.909113294
8556,1980,Other,0,0,5.145091561
8556,1981,Other,0,0,5.947955558
8556,1982,Other,0,0,5.14751054
8556,1983,Other,0,0,5.875977762
8556,1984,Other,0,0,7.193164354
8556,1985,Other,0,0,7.554514045
8556,1986,Other,0,0,6.84658701
8556,1987,Other,0,0,7.655561206
8564,1980,Other,0,0,2.246080634
8564,1981,Other,0,0,3.538461476
8564,1982,Other,0,0,3.875072255
8564,1983,Other,0,0,4.351488079
8564,1984,Other,0,0,3.910563321
8564,1985,Other,0,0,6.169212874
8564,1986,Other,0,0,4.650643806
8564,1987,Other,0,0,4.593336676
8581,1980,Black,1,0,3.413400659
8581,1981,Black,1,0,3.215003482
8581,1982,Black,1,0,2.030842022
8581,1983,Black,1,0,2.615619891
8581,1984,Black,1,0,1.962260843
8581,1985,Black,1,0,2.675943222
8581,1986,Black,1,0,2.069536367
8581,1987,Black,1,0,2.114917633
8586,1980,Black,1,0,0.465389358
8586,1981,Black,1,0,5.204460809
8586,1982,Black,1,0,6.506651148
8586,1983,Black,1,0,5.01972458
8586,1984,Black,1,0,5.093590446
8586,1985,Black,1,0,5.197504968
8586,1986,Black,1,0,6.030437534
8586,1987,Black,1,0,5.345366935
8587,1980,Black,1,0,2.69682208
8587,1981,Black,1,0,2.455268431
8587,1982,Black,1,0,2.637920164
8587,1983,Black,1,0,2.234470421
8587,1984,Black,1,0,3.689619719
8587,1985,Black,1,0,4.378145374
8587,1986,Black,1,0,0.374859417
8587,1987,Black,1,0,2.205862047
8597,1980,Black,1,0,4.577357468
8597,1981,Black,1,0,3.111111206
8597,1982,Black,1,0,5.783689713
8597,1983,Black,1,0,5.965749536
8597,1984,Black,1,0,6.387842546
8597,1985,Black,1,0,6.821725807
8597,1986,Black,1,0,7.004584847
8597,1987,Black,1,0,7.043116
8656,1980,Other,0,0,3.403675983
8656,1981,Other,0,0,3.883495255
8656,1982,Other,0,0,4.65227791
8656,1983,Other,0,0,5.749971968
8656,1984,Other,0,0,5.299845982
8656,1985,Other,0,0,4.459905416
8656,1986,Other,0,0,3.440268257
8656,1987,Other,0,0,2.278185467
8722,1980,Hispanic,0,1,5.47829729
8722,1981,Hispanic,0,1,4.712643955
8722,1982,Hispanic,0,1,5.364183232
8722,1983,Hispanic,0,1,5.965749536
8722,1984,Hispanic,0,1,5.37923611
8722,1985,Hispanic,0,1,5.067567445
8722,1986,Hispanic,0,1,6.396749047
8722,1987,Hispanic,0,1,5.414013003
8743,1980,Other,0,0,5.031089631
8743,1981,Other,0,0,7.242798381
8743,1982,Other,0,0,6.323500751
8743,1983,Other,0,0,5.063752171
8743,1984,Other,0,0,6.057465424
8743,1985,Other,0,0,4.884937482
8743,1986,Other,0,0,4.699850272
8743,1987,Other,0,0,4.695410582
8749,1980,Black,1,0,5.255081653
8749,1981,Black,1,0,3.765690301
8749,1982,Black,1,0,4.815789556
8749,1983,Black,1,0,4.211117481
8749,1984,Black,1,0,4.552893862
8749,1985,Black,1,0,4.190488607
8749,1986,Black,1,0,4.616658029
8749,1987,Black,1,0,5.737995935
8758,1980,Other,0,0,4.160048522
8758,1981,Other,0,0,3.314500844
8758,1982,Other,0,0,4.575541314
8758,1983,Other,0,0,7.349139629
8758,1984,Other,0,0,5.528846347
8758,1985,Other,0,0,6.233556239
8758,1986,Other,0,0,11.67218468
8758,1987,Other,0,0,4.804252196
8796,1980,Other,0,0,2.738741158
8796,1981,Other,0,0,7.892976251
8796,1982,Other,0,0,9.006893054
8796,1983,Other,0,0,9.953550154
8796,1984,Other,0,0,8.768660542
8796,1985,Other,0,0,9.400209296
8796,1986,Other,0,0,9.277111784
8796,1987,Other,0,0,9.216212794
8838,1980,Other,0,0,4.624471878
8838,1981,Other,0,0,5.351170673
8838,1982,Other,0,0,3.458646716
8838,1983,Other,0,0,4.40511143
8838,1984,Other,0,0,3.355569411
8838,1985,Other,0,0,5.123606987
8838,1986,Other,0,0,5.794702049
8838,1987,Other,0,0,6.43067158
8842,1980,Other,0,0,3.470414847
8842,1981,Other,0,0,2.305475567
8842,1982,Other,0,0,3.253325568
8842,1983,Other,0,0,3.468335772
8842,1984,Other,0,0,5.340721091
8842,1985,Other,0,0,5.123067696
8842,1986,Other,0,0,4.922840884
8842,1987,Other,0,0,4.654581157
8846,1980,Other,0,0,3.658951821
8846,1981,Other,0,0,3.769230685
8846,1982,Other,0,0,3.600346814
8846,1983,Other,0,0,3.828958505
8846,1984,Other,0,0,3.799085681
8846,1985,Other,0,0,4.43328722
8846,1986,Other,0,0,5.814325096
8846,1987,Other,0,0,5.092165539
8860,1980,Hispanic,0,1,3.423437965
8860,1981,Hispanic,0,1,3.769230685
8860,1982,Hispanic,0,1,3.615119019
8860,1983,Hispanic,0,1,3.220266088
8860,1984,Hispanic,0,1,3.409763203
8860,1985,Hispanic,0,1,3.573284865
8860,1986,Hispanic,0,1,3.53413164
8860,1987,Hispanic,0,1,3.062224396
8862,1980,Hispanic,0,1,3.547629725
8862,1981,Hispanic,0,1,4.046231289
8862,1982,Hispanic,0,1,4.50379656
8862,1983,Hispanic,0,1,4.562043993
8862,1984,Hispanic,0,1,4.526218133
8862,1985,Hispanic,0,1,6.606393683
8862,1986,Hispanic,0,1,5.833592459
8862,1987,Hispanic,0,1,6.634819618
8880,1980,Hispanic,0,1,7.837535509
8880,1981,Hispanic,0,1,9.899625416
8880,1982,Hispanic,0,1,9.964068591
8880,1983,Hispanic,0,1,11.04576567
8880,1984,Hispanic,0,1,10.92402517
8880,1985,Hispanic,0,1,11.09510384
8880,1986,Hispanic,0,1,12.41721995
8880,1987,Hispanic,0,1,12.48907104
8886,1980,Hispanic,0,1,4.176310577
8886,1981,Hispanic,0,1,4.230769475
8886,1982,Hispanic,0,1,4.851431519
8886,1983,Hispanic,0,1,4.439639448
8886,1984,Hispanic,0,1,5.982610333
8886,1985,Hispanic,0,1,4.96426731
8886,1986,Hispanic,0,1,4.472879795
8886,1987,Hispanic,0,1,8.320421396
8903,1980,Hispanic,0,1,2.668914114
8903,1981,Hispanic,0,1,0.801781743
8903,1982,Hispanic,0,1,3.272203682
8903,1983,Hispanic,0,1,4.042700594
8903,1984,Hispanic,0,1,3.698225032
8903,1985,Hispanic,0,1,5.221130216
8903,1986,Hispanic,0,1,3.183902097
8903,1987,Hispanic,0,1,1.583309207
8908,1980,Hispanic,0,1,3.459703609
8908,1981,Hispanic,0,1,3.565891317
8908,1982,Hispanic,0,1,4.152266946
8908,1983,Hispanic,0,1,3.190732597
8908,1984,Hispanic,0,1,3.414792571
8908,1985,Hispanic,0,1,3.990210626
8908,1986,Hispanic,0,1,3.158136362
8908,1987,Hispanic,0,1,3.180002327
8911,1980,Hispanic,0,1,2.850578479
8911,1981,Hispanic,0,1,3.076923077
8911,1982,Hispanic,0,1,2.891844851
8911,1983,Hispanic,0,1,2.526670463
8911,1984,Hispanic,0,1,2.857719114
8911,1985,Hispanic,0,1,2.923596638
8911,1986,Hispanic,0,1,3.056546272
8911,1987,Hispanic,0,1,3.062224396
8917,1980,Hispanic,0,1,4.739984989
8917,1981,Hispanic,0,1,7.392996284
8917,1982,Hispanic,0,1,4.883777036
8917,1983,Hispanic,0,1,5.699430289
8917,1984,Hispanic,0,1,6.464124373
8917,1985,Hispanic,0,1,8.445945828
8917,1986,Hispanic,0,1,8.625966805
8917,1987,Hispanic,0,1,6.956370145
8991,1980,Black,1,0,4.269523395
8991,1981,Black,1,0,9.738014202
8991,1982,Black,1,0,7.472096625
8991,1983,Black,1,0,9.273661962
8991,1984,Black,1,0,9.077461407
8991,1985,Black,1,0,9.095633179
8991,1986,Black,1,0,8.914926212
8991,1987,Black,1,0,7.961782526
8997,1980,Black,1,0,6.126616828
8997,1981,Black,1,0,7.153846436
8997,1982,Black,1,0,7.916424769
8997,1983,Black,1,0,9.124088004
8997,1984,Black,1,0,10.42226922
8997,1985,Black,1,0,10.07016636
8997,1986,Black,1,0,10.82526665
8997,1987,Black,1,0,9.799117847
9014,1980,Black,1,0,6.23208285
9014,1981,Black,1,0,4.410517284
9014,1982,Black,1,0,4.307644193
9014,1983,Black,1,0,4.105839625
9014,1984,Black,1,0,2.929446464
9014,1985,Black,1,0,5.5853442
9014,1986,Black,1,0,8.799148546
9014,1987,Black,1,0,6.124448804
9015,1980,Black,1,0,4.054411493
9015,1981,Black,1,0,4.020501058
9015,1982,Black,1,0,3.975502964
9015,1983,Black,1,0,5.662339396
9015,1984,Black,1,0,4.743508256
9015,1985,Black,1,0,5.841121741
9015,1986,Black,1,0,5.328461583
9015,1987,Black,1,0,3.676112042
9027,1980,Other,0,0,4.851731106
9027,1981,Other,0,0,4.95458271
9027,1982,Other,0,0,11.02664974
9027,1983,Other,0,0,10.60266308
9027,1984,Other,0,0,9.709234937
9027,1985,Other,0,0,11.51151057
9027,1986,Other,0,0,12.22430368
9027,1987,Other,0,0,10.06814499
9066,1980,Black,1,0,4.962368629
9066,1981,Black,1,0,4.176182631
9066,1982,Black,1,0,0.296195032
9066,1983,Black,1,0,3.025156422
9066,1984,Black,1,0,3.477072786
9066,1985,Black,1,0,4.119973393
9066,1986,Black,1,0,5.30650355
9066,1987,Black,1,0,5.626701809
9082,1980,Other,0,0,0.929087405
9082,1981,Other,0,0,3.643795475
9082,1982,Other,0,0,5.126452798
9082,1983,Other,0,0,5.411496526
9082,1984,Other,0,0,5.043034067
9082,1985,Other,0,0,4.547817123
9082,1986,Other,0,0,4.342842576
9082,1987,Other,0,0,5.512003966
9131,1980,Other,0,0,3.024751105
9131,1981,Other,0,0,2.794759903
9131,1982,Other,0,0,3.534477124
9131,1983,Other,0,0,4.055150078
9131,1984,Other,0,0,4.901640408
9131,1985,Other,0,0,4.445234458
9131,1986,Other,0,0,3.94920689
9131,1987,Other,0,0,4.303666832
9132,1980,Other,0,0,3.403675983
9132,1981,Other,0,0,3.238866266
9132,1982,Other,0,0,4.936584068
9132,1983,Other,0,0,4.540215603
9132,1984,Other,0,0,5.043034067
9132,1985,Other,0,0,4.547817123
9132,1986,Other,0,0,6.367804207
9132,1987,Other,0,0,6.43067158
9154,1980,Other,0,0,12.98576478
9154,1981,Other,0,0,12.56145767
9154,1982,Other,0,0,8.76522843
9154,1983,Other,0,0,9.00178152
9154,1984,Other,0,0,11.64220447
9154,1985,Other,0,0,7.917092945
9154,1986,Other,0,0,11.34362444
9154,1987,Other,0,0,13.491889
9158,1980,Other,0,0,4.486467892
9158,1981,Other,0,0,4.06994183
9158,1982,Other,0,0,2.881991918
9158,1983,Other,0,0,3.148704611
9158,1984,Other,0,0,3.227541633
9158,1985,Other,0,0,2.931013122
9158,1986,Other,0,0,2.93681442
9158,1987,Other,0,0,2.994174957
9184,1980,Other,0,0,3.687315693
9184,1981,Other,0,0,3.333333374
9184,1982,Other,0,0,3.614806159
9184,1983,Other,0,0,3.233342373
9184,1984,Other,0,0,3.048117678
9184,1985,Other,0,0,3.128127998
9184,1986,Other,0,0,3.940829745
9184,1987,Other,0,0,8.118843651
9230,1980,Black,1,0,2.974641165
9230,1981,Black,1,0,2.451481156
9230,1982,Black,1,0,2.231097001
9230,1983,Black,1,0,5.389125003
9230,1984,Black,1,0,3.204651132
9230,1985,Black,1,0,5.63837565
9230,1986,Black,1,0,7.004584847
9230,1987,Black,1,0,7.961782526
9265,1980,Hispanic,0,1,3.44088389
9265,1981,Hispanic,0,1,2.711864424
9265,1982,Hispanic,0,1,4.264983282
9265,1983,Hispanic,0,1,4.458023198
9265,1984,Hispanic,0,1,7.018529207
9265,1985,Hispanic,0,1,6.650351111
9265,1986,Hispanic,0,1,9.545969398
9265,1987,Hispanic,0,1,9.646007543
9367,1980,Black,1,0,2.538807412
9367,1981,Black,1,0,2.206896508
9367,1982,Black,1,0,3.725013626
9367,1983,Black,1,0,4.208944363
